Identifier,PNL (*100%),Koef,USDProfit,Winrate,Single buy,Traded,Number of tokens traded,Buys,Sell,PnL < -0.5x %,PnL -0.5x to 0x %,PnL < 2x %,PnL 2x to 5x %,PnL > 5x %,Fast tx %,No buy hold ratio,SOL balance
5qCZ9W5XwNFWtX3a6spahJ4sqTb5U8U917AeEHj4fkYJ,0.15,0.754178885,"8,094.43",57.94%,199.8654,537,252,272,265,0.79%,41.27%,57.14%,0.79%,0.00%,8.73%,0.00%,12.9133578
9augzCtXinQJ7bijKibd7MhXoMtk43idmYce5BwmD98k,0.15,0.753589622,776.15,48.65%,125.6021,82,37,41,41,0.00%,51.35%,48.65%,0.00%,0.00%,16.22%,2.63%,1.992382966
d4WKrQNdztbiZ3nFHkJVp8w26JFPyUiTt6MtZqbPwU2,0.18,0.753236695,"1,916.45",41.86%,205.1844,124,43,51,73,2.33%,55.81%,34.88%,4.65%,2.33%,2.33%,4.44%,5.950809414
Fyr3eVTySpfyczEzUFcJ3SPtEKRwWKhxsmAWLghwP3FL,0.17,0.752395427,"8,273.23",41.27%,204.7645,537,253,241,296,4.74%,53.75%,38.74%,1.98%,0.79%,0.79%,2.32%,45.61760385
5qCZ9W5XwNFWtX3a6spahJ4sqTb5U8U917AeEHj4fkYJ,0.15,0.752175537,"7,976.15",57.94%,199.7007,531,252,269,262,0.79%,41.27%,57.14%,0.79%,0.00%,8.73%,0.00%,12.31976321
8U6JgcsKPfeywVntcyVJ7BW87b9yeXdcD1UpCvXNRWmy,0.16,0.748706788,"4,261.69",45.83%,230.4481,247,72,117,130,0.00%,52.78%,44.44%,1.39%,1.39%,4.17%,2.70%,69.80949879
9zPXdcnVbTHRPoziKqqP8r8bytutPJgRYdZWH3BMj4g8,0.16,0.74861976,"5,842.22",91.89%,222.9711,350,37,169,181,0.00%,8.11%,91.89%,0.00%,0.00%,0.00%,0.00%,243.4844728
9augzCtXinQJ7bijKibd7MhXoMtk43idmYce5BwmD98k,0.15,0.747806698,668.6,45.71%,120.8218,74,35,37,37,0.00%,54.29%,45.71%,0.00%,0.00%,14.29%,2.78%,9.469378564
HapHs2hMFDWB2o5kHDCrL7UyvkLXJgkmAfGN1eTCR3Hh,0.12,0.747478475,"6,815.45",58.38%,136.2918,669,173,414,255,1.16%,40.46%,58.38%,0.00%,0.00%,15.03%,0.00%,8.494810319
GLZNuMTeNpXNF86yDuiScyYYT1d4qbosdnwJnnfera2q,0.19,0.745248592,"7,168.01",69.09%,317.435,303,55,122,181,0.00%,30.91%,69.09%,0.00%,0.00%,27.27%,1.79%,4.033891782
44DZdaMR4F3hpGFz498jfZxpKMMLARQXVwavxJyfJTGb,0.16,0.744260827,775.45,45.27%,48.2364,216,148,101,115,0.00%,54.73%,43.92%,0.68%,0.68%,14.86%,0.00%,2.011634716
GHgdrTJYLcaqbyciyC8EfPfTuDjMgrqgxr6rFsRgMKK3,0.14,0.743232298,370.71,51.79%,25.448,196,57,105,91,15.79%,33.33%,50.88%,0.00%,0.00%,3.51%,0.00%,0.007610255
5qCZ9W5XwNFWtX3a6spahJ4sqTb5U8U917AeEHj4fkYJ,0.15,0.742629396,"7,563.15",64.29%,200.0842,509,140,257,252,0.71%,35.00%,64.29%,0.00%,0.00%,7.14%,0.00%,10.20372443
5qCZ9W5XwNFWtX3a6spahJ4sqTb5U8U917AeEHj4fkYJ,0.15,0.74196867,"8,061.16",57.94%,200.0839,543,252,275,268,0.79%,41.27%,57.14%,0.79%,0.00%,8.73%,0.00%,12.73776587
5qCZ9W5XwNFWtX3a6spahJ4sqTb5U8U917AeEHj4fkYJ,0.15,0.741609991,"8,176.80",57.94%,200.1042,551,252,279,272,0.79%,41.27%,57.14%,0.79%,0.00%,8.73%,0.00%,11.3537618
HapHs2hMFDWB2o5kHDCrL7UyvkLXJgkmAfGN1eTCR3Hh,0.12,0.740017766,"6,811.88",58.38%,136.3707,675,173,418,257,1.16%,40.46%,58.38%,0.00%,0.00%,15.03%,0.00%,8.469961909
9zPXdcnVbTHRPoziKqqP8r8bytutPJgRYdZWH3BMj4g8,0.15,0.739369557,"5,930.55",91.89%,223.4287,359,37,173,186,0.00%,8.11%,91.89%,0.00%,0.00%,0.00%,0.00%,244.4887939
Fyr3eVTySpfyczEzUFcJ3SPtEKRwWKhxsmAWLghwP3FL,0.16,0.738657182,"8,281.47",41.27%,205.3392,546,253,245,301,4.74%,53.75%,38.74%,1.98%,0.79%,0.79%,2.32%,46.44913561
95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,0.15,0.737534059,"3,069.02",81.25%,371.5349,112,48,54,58,2.08%,16.67%,81.25%,0.00%,0.00%,20.83%,0.00%,13.06854677
5qCZ9W5XwNFWtX3a6spahJ4sqTb5U8U917AeEHj4fkYJ,0.15,0.737518573,"7,539.49",64.29%,200.0544,511,140,258,253,0.71%,35.00%,64.29%,0.00%,0.00%,7.14%,0.00%,10.07925314
4jYKyLfyyXUXzpwYpSwYQZywT3jeiTSJUDPtw8hDW6Xf,0.19,0.73638224,"2,343.88",51.00%,129.917,245,100,96,149,8.00%,41.00%,51.00%,0.00%,0.00%,6.00%,1.96%,32.16862832
GLZNuMTeNpXNF86yDuiScyYYT1d4qbosdnwJnnfera2q,0.18,0.735917464,"7,099.78",69.09%,316.3122,305,55,123,182,0.00%,30.91%,69.09%,0.00%,0.00%,27.27%,1.79%,3.684425046
95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,0.15,0.735914005,"3,066.40",81.25%,365.508,114,48,55,59,2.08%,16.67%,81.25%,0.00%,0.00%,20.83%,0.00%,13.02505538
4jYKyLfyyXUXzpwYpSwYQZywT3jeiTSJUDPtw8hDW6Xf,0.19,0.733386055,"2,404.21",51.00%,131.1293,250,100,98,152,8.00%,41.00%,51.00%,0.00%,0.00%,6.00%,1.96%,32.48813947
FGU1p7PN6oRJN9Qpcf2GZcofBmeNSLKuG6bavUVXA5Dy,0.15,0.731570439,"2,769.60",80.43%,218.834,173,47,86,87,0.00%,19.15%,78.72%,0.00%,2.13%,2.13%,2.08%,26.87720701
9zPXdcnVbTHRPoziKqqP8r8bytutPJgRYdZWH3BMj4g8,0.15,0.731284142,"6,016.70",91.89%,221.7677,371,37,179,192,0.00%,8.11%,91.89%,0.00%,0.00%,0.00%,0.00%,243.5923277
FohC8TUQE3rN6JUTTLajzAbSHENhM4FjBp8w6jYjCdPM,0.13,0.730841175,"3,389.68",62.50%,208.9213,222,72,122,100,0.00%,37.50%,61.11%,1.39%,0.00%,1.39%,1.37%,13.01264375
2tuL3z2U7VdZDhBh5tYbtydnT1j3uQULkaUHU7dydGE1,0.21,0.728172738,"5,357.95",78.95%,383.2331,192,57,68,124,1.75%,19.30%,78.95%,0.00%,0.00%,28.07%,0.00%,5.461343768
9zPXdcnVbTHRPoziKqqP8r8bytutPJgRYdZWH3BMj4g8,0.15,0.727063373,"6,212.32",91.89%,225.4459,379,37,181,198,0.00%,8.11%,91.89%,0.00%,0.00%,0.00%,0.00%,246.4210098
HC6Gv1L4jboUWem54myrar8qui7DDwtQLUtXsCo3MYRN,0.14,0.725306502,"4,026.35",51.72%,186.2832,298,58,155,143,3.45%,43.10%,53.45%,0.00%,0.00%,10.34%,1.69%,30.37198632
34ZEH778zL8ctkLwxxERLX5ZnUu6MuFyX9CWrs8kucMw,0.19,0.7252946,"15,534.65",47.73%,140.0811,1529,212,577,952,1.42%,41.98%,42.92%,0.94%,1.42%,6.64%,17.25%,42.04703322
95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,0.15,0.724421846,"2,803.20",81.25%,372.0739,104,48,50,54,2.08%,16.67%,81.25%,0.00%,0.00%,20.83%,0.00%,6.394667786
5ewkGputQ6GKix6eg35EDGvyF1t1gQ89G5KsN4uVM3hT,0.18,0.724077498,"2,739.88",50.00%,212.582,178,62,71,107,1.61%,48.39%,48.39%,1.61%,0.00%,8.06%,0.00%,15.16778973
34ZEH778zL8ctkLwxxERLX5ZnUu6MuFyX9CWrs8kucMw,0.19,0.720571904,"15,365.05",47.46%,138.4637,1540,213,587,953,1.41%,42.25%,43.19%,0.94%,1.41%,6.64%,17.25%,39.95632952
GuiRm3Sy8H2sf51KY2w9nLKZVDb3vLK8prrkCPD2yd6A,0.1,0.718896497,347.13,63.64%,56.1471,86,49,60,26,16.33%,0.00%,83.67%,0.00%,0.00%,0.00%,0.00%,0.550044876
Crcj7Hb4cU74o7AJR2uy5xhXKKD9Ee8NsqT1pCqzW5YD,0.1,0.717729168,369.9,72.22%,63.6266,81,48,57,24,10.42%,0.00%,85.42%,4.17%,0.00%,0.00%,0.00%,0.550131685
C6TGw4Jd8bTVx83VVLwxCTLTAyrY8EvyEdTxWxVXAozg,0.13,0.717726474,366.21,50.00%,39.8622,128,42,70,58,2.38%,42.86%,54.76%,0.00%,0.00%,0.00%,8.70%,2.194156768
72RaebquajdLkrWffL4NR3PFuM7H2cQTn1BTnkkhwwUy,0.12,0.714295206,"2,279.18",54.05%,199.4256,160,37,94,66,5.41%,40.54%,54.05%,0.00%,0.00%,8.11%,5.13%,1.594352652
9augzCtXinQJ7bijKibd7MhXoMtk43idmYce5BwmD98k,0.14,0.713575898,665.42,45.71%,122.6993,76,35,38,38,0.00%,54.29%,45.71%,0.00%,0.00%,14.29%,2.78%,9.576323188
DaxfhgKzpaF6GmyP1BTaFkFKqDfabYvEGHZFFtnSCyz1,0.15,0.713431977,"4,901.99",71.91%,324.1037,212,89,99,113,1.12%,26.97%,71.91%,0.00%,0.00%,12.36%,0.00%,39.55067592
BESavbxMyMUVNZT8fBFdDxF4bKSzK2mevvsjxXQyCfyX,0.24,0.71230055,"8,227.27",51.43%,458.3444,252,37,75,177,5.41%,45.95%,48.65%,0.00%,0.00%,18.92%,5.13%,61.43461258
9evmt88JSE2o4Gun6dGYCcxM17myW41VJXFUWa6ysNja,0.11,0.71053382,"1,177.40",44.44%,141.6294,117,39,73,44,0.00%,46.15%,53.85%,0.00%,0.00%,0.00%,7.14%,0.00690634
95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,0.15,0.703924005,"3,018.44",81.25%,363.3915,118,48,57,61,2.08%,16.67%,81.25%,0.00%,0.00%,20.83%,0.00%,12.72096779
4RJ2Pitm292uvTukbTNFTWshFQh3WTP66CGi1QHHU7tx,0.14,0.701001945,590.56,43.59%,31.2019,270,39,135,135,2.56%,53.85%,41.03%,2.56%,0.00%,0.00%,2.50%,3.733885799
3c2N1d2QTE2Rhj6N9sQvbzUhvcSPbAqNkY7JmJ8w2jfa,0.25,0.700770547,"8,482.23",57.14%,469.153,258,37,73,185,8.11%,37.84%,51.35%,2.70%,0.00%,18.92%,2.63%,72.10184363
DtHU4n5ZKc5JQVvf3Auj4W3gSZPCfTE9jZit2QzyhQXm,0.17,0.697950098,"6,481.77",66.07%,308.5338,301,56,121,180,0.00%,33.93%,66.07%,0.00%,0.00%,26.79%,1.75%,8.347771285
4BKmgVsPh9FBXBifoNacDkFt2a3eDFD5S9Q3DzUJRyXD,0.13,0.697754087,69.19,48.78%,7.6869,129,41,68,61,14.63%,36.59%,48.78%,0.00%,0.00%,2.44%,0.00%,0.547000365
D3NFCU5ePpnM5d7WHXxxA41m8jaXiqf5VvVuKsrcuTjZ,0.12,0.697079077,242.11,66.67%,42.8791,81,23,47,34,4.35%,39.13%,56.52%,0.00%,0.00%,0.00%,14.81%,1.645609876
ApXppdtbLiZ85CUFtXzLaqHGfBgwPvx6ywLZzNowkWCQ,0.13,0.69359493,941.77,40.98%,50.8543,267,61,138,129,14.75%,44.26%,36.07%,1.64%,3.28%,1.64%,0.00%,0.077868892
95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,0.14,0.691119171,"2,990.62",81.25%,360.6011,120,48,58,62,2.08%,16.67%,81.25%,0.00%,0.00%,20.83%,0.00%,12.57395598
EVmchgiVXBMAZBNyj5QBNW6duDWLUtsvH6Rk8yofXxDa,0.14,0.688565333,"6,141.18",66.67%,370.0749,241,139,121,120,0.72%,33.09%,66.19%,0.00%,0.00%,15.11%,0.71%,43.87814151
8e1kTGMbrrXHt3a5BnZsdBwrHdji8jJAfgE85KZ6dggh,0.15,0.688006108,"3,084.54",46.77%,161.2699,278,125,129,149,0.00%,52.80%,44.80%,2.40%,0.00%,10.40%,0.79%,4.678632927
FohC8TUQE3rN6JUTTLajzAbSHENhM4FjBp8w6jYjCdPM,0.13,0.687940772,"3,347.02",62.50%,210.6179,231,72,127,104,0.00%,37.50%,61.11%,1.39%,0.00%,1.39%,1.37%,12.81318979
BYkHYpaje5Ss9YfaHVRAwdbDazmNrTHTtWnFbWzFYdbz,0.1,0.686670552,442.8,57.89%,79.6112,81,39,55,26,17.95%,2.56%,76.92%,2.56%,0.00%,0.00%,0.00%,0.550063085
DtHU4n5ZKc5JQVvf3Auj4W3gSZPCfTE9jZit2QzyhQXm,0.17,0.686110271,"6,399.17",66.07%,307.8131,303,56,122,181,0.00%,33.93%,66.07%,0.00%,0.00%,26.79%,1.75%,7.927587806
HapHs2hMFDWB2o5kHDCrL7UyvkLXJgkmAfGN1eTCR3Hh,0.11,0.685837862,"6,640.19",58.38%,137.5265,704,173,436,268,1.16%,40.46%,58.38%,0.00%,0.00%,15.03%,0.00%,7.567113537
8e1kTGMbrrXHt3a5BnZsdBwrHdji8jJAfgE85KZ6dggh,0.15,0.68396145,"2,910.89",49.57%,163.6895,260,117,119,141,0.00%,50.43%,47.01%,2.56%,0.00%,11.11%,0.85%,4.863707884
4DyLX2Ft7zAmmrzMiz2gGRzx9pbzprth1FekxRWBTnBK,0.12,0.683767679,54.47,59.57%,6.5836,121,47,68,53,0.00%,40.43%,59.57%,0.00%,0.00%,6.38%,2.08%,1.245048954
GHbMyWJTCAHzg9tg9niQheQeDzJCiwp3DJoPt9PwhmWg,0.15,0.682755707,"6,532.70",51.52%,259.2991,369,33,165,204,3.03%,45.45%,51.52%,0.00%,0.00%,21.21%,0.00%,54.66433864
FGU1p7PN6oRJN9Qpcf2GZcofBmeNSLKuG6bavUVXA5Dy,0.14,0.68200777,"2,663.93",70.51%,220.6786,177,79,88,89,0.00%,29.11%,69.62%,0.00%,1.27%,2.53%,1.25%,26.33184831
HC6Gv1L4jboUWem54myrar8qui7DDwtQLUtXsCo3MYRN,0.13,0.681895668,"3,985.72",51.72%,187.944,311,58,161,150,3.45%,43.10%,53.45%,0.00%,0.00%,10.34%,1.69%,30.14946662
8e1kTGMbrrXHt3a5BnZsdBwrHdji8jJAfgE85KZ6dggh,0.15,0.680762827,"3,071.17",46.77%,161.1202,280,125,130,150,0.00%,52.80%,44.80%,2.40%,0.00%,10.40%,0.79%,4.610560046
GHbMyWJTCAHzg9tg9niQheQeDzJCiwp3DJoPt9PwhmWg,0.15,0.677194574,"6,523.56",51.52%,258.2631,373,33,167,206,3.03%,45.45%,51.52%,0.00%,0.00%,21.21%,0.00%,54.6091226
55M8Pxo6jaFrrRYw86Vgy1c1fzUX59wRfV56sf2UYEWr,0.19,0.672872286,"3,590.85",57.89%,218.7131,244,38,86,158,0.00%,42.11%,57.89%,0.00%,0.00%,13.16%,2.56%,13.6653285
Hom8iQZCcMESeU31mhPh6Xi4t3FMyJ7FuJbnkWc5VV9t,0.18,0.67204133,"14,481.24",40.00%,718.2713,300,90,110,190,3.33%,55.56%,37.78%,2.22%,1.11%,20.00%,0.00%,93.86102951
9L6eThadUEusdfKBMXPWco3HT49pGsXzRUypitYRRNCz,0.12,0.669984351,"3,398.29",42.86%,390.1687,130,21,74,56,4.76%,52.38%,38.10%,4.76%,0.00%,4.76%,0.00%,16.77507109
GRamkEB3FuZeB7vzsP3VywiohRAttrjER5PxmHBGNtQi,0.13,0.668804348,"6,898.65",49.79%,155.8142,662,259,339,323,0.39%,50.19%,49.03%,0.39%,0.00%,18.53%,0.00%,57.08325837
84DTmKSv7YMQrVK7sgUdgVxsbDDNoMhPEV6RnkcL9J5S,0.15,0.668124744,"2,937.91",47.83%,152.1539,289,115,133,156,0.00%,52.17%,45.22%,2.61%,0.00%,10.43%,2.54%,4.470110287
FUspPPn7mZGj1d8wsVGXp8VQXAKpRfmS9SAFuGzQmfsB,0.13,0.667963749,"1,712.77",63.64%,150.8333,170,55,88,82,0.00%,36.36%,63.64%,0.00%,0.00%,5.45%,14.06%,18.68919397
4jYi6v9hwbV6p2nAyrBeGXjjLbAfQUqLZVpeSCLoPkxx,0.14,0.665862923,327.36,51.85%,35.8856,137,55,65,72,41.82%,7.27%,49.09%,1.82%,0.00%,5.45%,0.00%,1.449852636
44DZdaMR4F3hpGFz498jfZxpKMMLARQXVwavxJyfJTGb,0.14,0.665500055,718.5,45.27%,47.3526,228,148,107,121,0.00%,54.73%,43.92%,0.68%,0.68%,14.86%,0.00%,1.709363821
2tuL3z2U7VdZDhBh5tYbtydnT1j3uQULkaUHU7dydGE1,0.18,0.665027955,"4,995.96",78.95%,375.6203,200,57,73,127,1.75%,19.30%,78.95%,0.00%,0.00%,28.07%,0.00%,3.503052772
95Bsg7uKTSb2ohJr3MzNb2PrNKh7Uk5iJ3kdDxvJ9YhR,0.15,0.6640556,"7,982.08",40.53%,232.499,517,292,224,293,2.40%,50.34%,46.23%,1.03%,0.00%,20.55%,0.34%,5.710688766
FspBKHyzKXjEjYyRHqoEK14fejJc7M5kXXotTP9xiADL,0.12,0.662865061,"1,685.07",51.43%,210.091,121,35,69,52,0.00%,48.57%,48.57%,2.86%,0.00%,0.00%,2.78%,19.76760919
ArYiVRSsSr1ykVTgFMwDEHQwzUH9NLTq5H9ndKdsfQdT,0.13,0.662429019,"2,357.42",50.00%,209.3383,170,52,84,86,5.77%,42.31%,51.92%,0.00%,0.00%,1.92%,3.70%,20.64806993
Hom8iQZCcMESeU31mhPh6Xi4t3FMyJ7FuJbnkWc5VV9t,0.18,0.662281149,"14,533.97",40.00%,724.2679,303,90,111,192,3.33%,55.56%,37.78%,2.22%,1.11%,20.00%,0.00%,96.14709308
4DyLX2Ft7zAmmrzMiz2gGRzx9pbzprth1FekxRWBTnBK,0.12,0.661646495,62.82,59.57%,6.5934,144,47,82,62,0.00%,40.43%,59.57%,0.00%,0.00%,6.38%,2.08%,1.287824491
FataTgsgn3Y3WowFrdgFnwRU7RYAf5ReusapvZS8c49K,0.19,0.660332642,66.09,100.00%,12.2056,82,5,28,54,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,5.760589031
EYnoQ7LnKXUQ4TpCXkfjQqEp4BoymiNGZ145zTwNj48E,0.14,0.659199652,"1,864.70",45.71%,274.6343,103,36,50,53,0.00%,55.56%,41.67%,2.78%,0.00%,2.78%,0.00%,9.254301292
HC6Gv1L4jboUWem54myrar8qui7DDwtQLUtXsCo3MYRN,0.13,0.658734758,"3,914.71",51.72%,186.8796,318,58,165,153,3.45%,43.10%,53.45%,0.00%,0.00%,10.34%,1.69%,29.76450141
8FjipgAr2qxD7hVVkidEmTodNa1pCv1eMEFHk7TbJmED,0.12,0.657826109,"17,581.66",56.32%,169.587,1576,467,889,687,0.21%,43.47%,54.60%,1.71%,0.00%,20.56%,0.21%,56.86293064
84DTmKSv7YMQrVK7sgUdgVxsbDDNoMhPEV6RnkcL9J5S,0.14,0.656814512,"2,909.92",46.46%,152.2458,291,128,134,157,0.00%,53.12%,44.53%,2.34%,0.00%,9.38%,3.03%,4.327877323
2f7hNxiEJgTcTK4Rcu27MXYhuDdSfCT5WmBLXYBF2rHn,0.12,0.655007216,"5,396.07",53.85%,244.4565,337,27,187,150,0.00%,22.22%,70.37%,3.70%,3.70%,14.81%,0.00%,0.444174252
6k7CCgi7bPca9ZwGCCMWZ3TP82aJTnJ3Su6aar2ZXu8U,0.13,0.653996741,"2,894.27",65.59%,179.1705,247,93,124,123,3.23%,31.18%,65.59%,0.00%,0.00%,3.23%,0.00%,27.71482091
55M8Pxo6jaFrrRYw86Vgy1c1fzUX59wRfV56sf2UYEWr,0.19,0.653038354,"3,536.85",57.89%,219.2709,247,38,87,160,0.00%,42.11%,57.89%,0.00%,0.00%,13.16%,2.56%,13.36570894
84DTmKSv7YMQrVK7sgUdgVxsbDDNoMhPEV6RnkcL9J5S,0.14,0.652740508,"2,688.82",47.83%,152.0029,271,115,123,148,0.00%,52.17%,45.22%,2.61%,0.00%,10.43%,2.54%,4.419130193
5xjRbPACSUNukTx8QgTTqLtceChf1dQVkcqjgDWfyqhy,0.14,0.65086276,"2,407.53",44.68%,203.2408,182,95,85,97,2.11%,53.68%,40.00%,3.16%,1.05%,3.16%,0.00%,3.924825706
F1PVnpYQsX22SUxELbBDQBdp8kKuaXkkLj83HPqBA3P6,0.11,0.650852096,613.97,55.56%,134.7618,70,27,40,30,0.00%,40.74%,59.26%,0.00%,0.00%,0.00%,18.18%,12.49311996
7LorVsJeCUzKphz82qJLGVbC7KVJXUP3bHFPi56BUDBh,0.14,0.648635634,979.5,52.00%,188.7616,80,27,36,44,7.41%,37.04%,55.56%,0.00%,0.00%,22.22%,3.57%,5.751147343
Hom8iQZCcMESeU31mhPh6Xi4t3FMyJ7FuJbnkWc5VV9t,0.18,0.648239526,"14,404.33",40.00%,723.801,307,90,113,194,3.33%,55.56%,37.78%,2.22%,1.11%,20.00%,0.00%,95.52115384
DoTFJeC1LQSvGxGdXmUaBewZSjsSGkCMST3m3pUH1aJN,0.18,0.647787908,65.26,80.00%,11.8521,85,5,31,54,0.00%,20.00%,80.00%,0.00%,0.00%,0.00%,0.00%,4.310977502
HC6Gv1L4jboUWem54myrar8qui7DDwtQLUtXsCo3MYRN,0.12,0.64517645,"3,863.68",51.72%,184.8322,324,58,169,155,3.45%,43.10%,53.45%,0.00%,0.00%,10.34%,1.69%,29.49624262
GHbMyWJTCAHzg9tg9niQheQeDzJCiwp3DJoPt9PwhmWg,0.14,0.643682323,"6,611.92",59.46%,257.4442,399,74,181,218,1.35%,39.19%,59.46%,0.00%,0.00%,20.27%,0.00%,54.97774799
DoM9ni2PmAMS6xUTq9RWCgE3t36opDHFxSSkBH4MUyJW,0.14,0.642507227,206.89,67.57%,31.8816,101,48,46,55,16.67%,27.08%,56.25%,0.00%,0.00%,0.00%,0.00%,2.115751203
HapHs2hMFDWB2o5kHDCrL7UyvkLXJgkmAfGN1eTCR3Hh,0.1,0.641503535,"6,363.57",58.38%,138.3511,717,173,444,273,1.16%,40.46%,58.38%,0.00%,0.00%,15.03%,0.00%,6.144369995
9YFmQdGeQ9wC85i6YhdmNY9K3GMmSthGnNcMWxLFE8y9,0.15,0.640765765,"11,505.13",44.30%,598.5094,300,79,128,172,5.06%,50.63%,40.51%,3.80%,0.00%,2.53%,2.47%,15.43902179
C6TGw4Jd8bTVx83VVLwxCTLTAyrY8EvyEdTxWxVXAozg,0.12,0.640599527,336.52,50.00%,38.6265,136,42,75,61,2.38%,42.86%,54.76%,0.00%,0.00%,0.00%,8.70%,1.986096414
GHbMyWJTCAHzg9tg9niQheQeDzJCiwp3DJoPt9PwhmWg,0.14,0.639549929,"6,463.82",59.46%,257.8272,392,74,179,213,1.35%,39.19%,59.46%,0.00%,0.00%,20.27%,0.00%,54.23167002
2tuL3z2U7VdZDhBh5tYbtydnT1j3uQULkaUHU7dydGE1,0.17,0.639496187,"4,881.01",78.95%,374.1464,204,57,75,129,1.75%,19.30%,78.95%,0.00%,0.00%,28.07%,0.00%,2.811953145
GHbMyWJTCAHzg9tg9niQheQeDzJCiwp3DJoPt9PwhmWg,0.14,0.639030312,"6,616.76",59.46%,255.6636,405,74,184,221,1.35%,39.19%,59.46%,0.00%,0.00%,20.27%,0.00%,54.99226511
8dwubKnL4FmmZsFt9cobpneFWH5azwRqDvciT2vsuQxS,0.11,0.638846451,"20,097.53",56.12%,163.5088,1924,629,1101,823,0.00%,43.88%,55.17%,0.95%,0.00%,19.40%,0.00%,62.45080169
2tuL3z2U7VdZDhBh5tYbtydnT1j3uQULkaUHU7dydGE1,0.17,0.638094648,"4,941.49",78.95%,372.3141,208,57,77,131,1.75%,19.30%,78.95%,0.00%,0.00%,28.07%,0.00%,3.015688292
6wB7ucXpnv6EnJCvKkbkz1ktoshwvFHnqHuvgQCcpfh8,0.14,0.637287258,561.43,60.00%,55.7575,158,10,72,86,0.00%,40.00%,60.00%,0.00%,0.00%,0.00%,0.00%,5.946645413
4CPjHqUkSbFPbzuhyj6kY9v6D3SeLNqTLe6rWmhJDewS,0.1,0.637109682,617.84,71.43%,96.0153,101,7,64,37,0.00%,28.57%,71.43%,0.00%,0.00%,0.00%,0.00%,0.076439439
G4N6bFRvuVGAQo1b1usJ5RPwxaaAdyWbC81EutiGyGfg,0.13,0.63704009,98.3,50.00%,19.783,78,20,39,39,10.00%,40.00%,40.00%,10.00%,0.00%,10.00%,0.00%,0.393992663
C339tVfKsFR7sNxySSSDGzfNBYbJe1aTBFfJwTtPzNH1,0.15,0.636134566,"18,581.81",71.59%,339.657,860,264,363,497,0.38%,28.03%,71.21%,0.38%,0.00%,21.21%,0.00%,38.34005168
2FMoFNrKdMUyjnADobyevYJ8gkUHzk4rTnM3gQJTJpq6,0.09,0.635910661,"3,470.31",53.85%,440.0991,124,26,92,32,7.69%,38.46%,53.85%,0.00%,0.00%,3.85%,0.00%,0.277214101
GHbMyWJTCAHzg9tg9niQheQeDzJCiwp3DJoPt9PwhmWg,0.14,0.635010519,"6,296.74",51.52%,256.8902,386,33,176,210,3.03%,45.45%,51.52%,0.00%,0.00%,21.21%,0.00%,53.41333436
BJeWdzF9HVeWHktxwS9u8FbCrdSDRrDoS3S9stLafdQJ,0.1,0.634876769,"5,564.06",62.66%,136.9375,640,159,403,237,1.26%,35.85%,62.26%,0.63%,0.00%,14.47%,0.62%,14.36053413
C339tVfKsFR7sNxySSSDGzfNBYbJe1aTBFfJwTtPzNH1,0.15,0.634101645,"18,260.33",71.59%,337.9949,852,264,360,492,0.38%,28.03%,71.21%,0.38%,0.00%,21.21%,0.00%,49.78680063
HC6Gv1L4jboUWem54myrar8qui7DDwtQLUtXsCo3MYRN,0.12,0.633949428,"3,834.59",51.72%,183.2949,330,58,173,157,3.45%,43.10%,53.45%,0.00%,0.00%,10.34%,1.69%,29.34864352
GHbMyWJTCAHzg9tg9niQheQeDzJCiwp3DJoPt9PwhmWg,0.14,0.633901482,"6,578.01",59.46%,254.9637,407,74,185,222,1.35%,39.19%,59.46%,0.00%,0.00%,20.27%,0.00%,54.7884839
5xjRbPACSUNukTx8QgTTqLtceChf1dQVkcqjgDWfyqhy,0.14,0.633691475,"2,343.49",44.68%,206.6009,179,95,83,96,2.11%,53.68%,40.00%,3.16%,1.05%,3.16%,0.00%,5.068610623
6dYeqrAGiMiPCkZxxHhFhVkatNtKrKFwrGgF9S4ScDDP,0.13,0.633505819,589.99,56.10%,90.4184,103,41,50,53,2.44%,41.46%,56.10%,0.00%,0.00%,2.44%,0.00%,6.992155218
6dYeqrAGiMiPCkZxxHhFhVkatNtKrKFwrGgF9S4ScDDP,0.13,0.633373015,577.81,56.10%,90.3242,101,41,49,52,2.44%,41.46%,56.10%,0.00%,0.00%,2.44%,0.00%,6.941602215
3ssWMSUfEMM5hkUzd9k6NT59tq569Pv9WdYyJXrvNtDJ,0.12,0.633034145,"11,397.12",75.17%,175.8199,1024,286,557,467,0.00%,24.83%,75.17%,0.00%,0.00%,12.24%,0.00%,1.904725261
7LorVsJeCUzKphz82qJLGVbC7KVJXUP3bHFPi56BUDBh,0.14,0.632669513,870.38,52.00%,181.0166,76,27,34,42,7.41%,37.04%,55.56%,0.00%,0.00%,22.22%,3.57%,5.970858291
